,ts_code,end_date,symbol,mkv,amount,stk_mkv_ratio
1212,510300.SH,20170630,601899.SH,67847406.55,19780585.0,0.36
1213,510300.SH,20170630,002385.SZ,24070106.54,3826726.0,0.13
1214,510300.SH,20170630,601088.SH,81065475.66,3636854.0,0.42
1215,510300.SH,20170630,002424.SZ,14881935.64,789074.0,0.08
1216,510300.SH,20170630,600739.SH,41225270.46,2286482.0,0.22
1217,510300.SH,20170630,002673.SZ,45414030.06,3193673.0,0.24
1218,510300.SH,20170630,600383.SH,48010816.31,4185773.0,0.25
1219,510300.SH,20170630,002466.SZ,59861090.0,1101400.0,0.31
1220,510300.SH,20170630,603993.SH,36438259.22,7201237.0,0.19
1221,510300.SH,20170630,300104.SZ,65503211.28,2135046.0,0.34
1222,510300.SH,20170630,601788.SH,51990828.58,3482306.0,0.27
1223,510300.SH,20170630,601390.SH,119883029.13,13827339.0,0.63
1224,510300.SH,20170630,002008.SZ,54736430.64,1580151.0,0.29
1225,510300.SH,20170630,300671.SZ,7639.62,942.0,0.0
1226,510300.SH,20170630,300669.SZ,14650.22,841.0,0.0
1227,510300.SH,20170630,601009.SH,75715187.34,6754254.0,0.4
1228,510300.SH,20170630,000008.SZ,18034744.0,2477300.0,0.09
1229,510300.SH,20170630,002739.SZ,43394328.9,851370.0,0.23
1230,510300.SH,20170630,601857.SH,69599083.24,9050596.0,0.36
1231,510300.SH,20170630,601872.SH,19313544.6,3742935.0,0.1
1232,510300.SH,20170630,002352.SZ,19461876.0,366100.0,0.1
1233,510300.SH,20170630,000725.SZ,180885132.48,43482003.0,0.95
1234,510300.SH,20170630,000627.SZ,18779536.0,2324200.0,0.1
1235,510300.SH,20170630,603617.SH,7429.76,832.0,0.0
1236,510300.SH,20170630,002841.SZ,5934408.54,79957.0,0.03
1237,510300.SH,20170630,002236.SZ,61224594.72,2684112.0,0.32
1238,510300.SH,20170630,601718.SH,21235523.67,2415873.0,0.11
1239,510300.SH,20170630,002024.SZ,77487547.5,6887782.0,0.41
1240,510300.SH,20170630,600585.SH,84427152.77,3714349.0,0.44
1241,510300.SH,20170630,002065.SZ,37917323.75,1740125.0,0.2
1242,510300.SH,20170630,000540.SZ,36349042.1,5230078.0,0.19
1243,510300.SH,20170630,603331.SH,9620.37,999.0,0.0
1244,510300.SH,20170630,300033.SZ,24884000.0,400000.0,0.13
1245,510300.SH,20170630,000559.SZ,27160777.44,2557512.0,0.14
1246,510300.SH,20170630,000709.SZ,32901245.94,7852326.0,0.17
1247,510300.SH,20170630,603043.SH,45738.7,1810.0,0.0
1248,510300.SH,20170630,000977.SZ,19278181.88,1113059.0,0.1
1249,510300.SH,20170630,600061.SH,32695430.0,2102600.0,0.17
1250,510300.SH,20170630,600153.SH,33237314.94,2570558.0,0.17
1251,510300.SH,20170630,601985.SH,67563810.16,8650936.0,0.35
1252,510300.SH,20170630,000157.SZ,36762952.6,8187740.0,0.19
1253,510300.SH,20170630,601688.SH,107065878.6,5981334.0,0.56
1254,510300.SH,20170630,002882.SZ,18389.2,2966.0,0.0
1255,510300.SH,20170630,601288.SH,246163427.84,69932792.0,1.29
1256,510300.SH,20170630,002797.SZ,6662329.8,723380.0,0.03
1257,510300.SH,20170630,600170.SH,29788768.74,7798107.0,0.16
1258,510300.SH,20170630,600654.SH,17800340.0,1320500.0,0.09
1259,510300.SH,20170630,300133.SZ,14572208.0,1301090.0,0.08
1260,510300.SH,20170630,601933.SH,50248232.64,7097208.0,0.26
1261,510300.SH,20170630,601111.SH,36187719.75,3711561.0,0.19
1262,510300.SH,20170630,603160.SH,8696010.0,86700.0,0.05
1263,510300.SH,20170630,000630.SZ,33347475.96,11742069.0,0.17
1264,510300.SH,20170630,000858.SZ,193408369.88,3474818.0,1.01
1265,510300.SH,20170630,600816.SH,45938711.88,3380332.0,0.24
1266,510300.SH,20170630,603286.SH,13528.0,890.0,0.0
1267,510300.SH,20170630,600893.SH,46101864.9,1688713.0,0.24
1268,510300.SH,20170630,000961.SZ,12502752.0,1917600.0,0.07
1269,510300.SH,20170630,601988.SH,142689856.2,38564826.0,0.75
1270,510300.SH,20170630,600958.SH,79045661.5,5682650.0,0.41
1271,510300.SH,20170630,002152.SZ,19224968.94,2313474.0,0.1
1272,510300.SH,20170630,000959.SZ,19312671.0,2762900.0,0.1
1273,510300.SH,20170630,600066.SH,54177294.99,2465967.0,0.28
1274,510300.SH,20170630,601919.SH,36983191.1,6912746.0,0.19
1275,510300.SH,20170630,600588.SH,23384208.0,1365900.0,0.12
1276,510300.SH,20170630,600999.SH,73217718.0,4251900.0,0.38
1277,510300.SH,20170630,601601.SH,194793618.18,5751214.0,1.02
1278,510300.SH,20170630,601211.SH,169294216.28,8254228.0,0.89
1279,510300.SH,20170630,600498.SH,24683295.0,973700.0,0.13
1280,510300.SH,20170630,600021.SH,19219763.16,1589724.0,0.1
1281,510300.SH,20170630,603380.SH,35370.5,1298.0,0.0
1282,510300.SH,20170630,000623.SZ,39492643.47,1725323.0,0.21
1283,510300.SH,20170630,002415.SZ,209394795.3,6482811.0,1.1
1284,510300.SH,20170630,000166.SZ,62637736.0,11185310.0,0.33
1285,510300.SH,20170630,600068.SH,57460712.12,5112163.0,0.3
1286,510300.SH,20170630,000686.SZ,27476659.8,2733996.0,0.14
1287,510300.SH,20170630,600919.SH,20608007.0,2218300.0,0.11
1288,510300.SH,20170630,600718.SH,24666249.7,1586254.0,0.13
1289,510300.SH,20170630,601186.SH,102718780.56,8538552.0,0.54
1290,510300.SH,20170630,600926.SH,10592208.0,713280.0,0.06
1291,510300.SH,20170630,600685.SH,15888477.1,580295.0,0.08
1292,510300.SH,20170630,000876.SZ,31993522.32,3892156.0,0.17
1293,510300.SH,20170630,600010.SH,55549579.95,25365105.0,0.29
1294,510300.SH,20170630,600000.SH,260152866.6,20565444.0,1.36
1295,510300.SH,20170630,601225.SH,34090833.0,4821900.0,0.18
1296,510300.SH,20170630,600362.SH,30951402.54,1835789.0,0.16
1297,510300.SH,20170630,601939.SH,76719478.8,12474712.0,0.4
1298,510300.SH,20170630,002049.SZ,20982256.0,680800.0,0.11
1299,510300.SH,20170331,601318.SH,748030501.78,20211578.0,4.17
1300,510300.SH,20170331,601166.SH,403673755.81,24902761.0,2.25
1301,510300.SH,20170331,600519.SH,374459725.64,969199.0,2.09
1302,510300.SH,20170331,600016.SH,374425351.84,44153933.0,2.09
1303,510300.SH,20170331,600036.SH,368935909.11,19245483.0,2.06
1304,510300.SH,20170331,601328.SH,319253714.71,51244577.0,1.78
1305,510300.SH,20170331,000651.SZ,284258908.6,8967158.0,1.59
1306,510300.SH,20170331,000333.SZ,278049372.3,8349831.0,1.55
1307,510300.SH,20170331,000002.SZ,261269232.84,12695298.0,1.46
1308,510300.SH,20170331,600000.SH,258417410.0,16141000.0,1.44
1309,510300.SH,20161231,601318.SH,746587266.54,21072178.0,4.18
1310,510300.SH,20161231,600016.SH,419204831.64,46167933.0,2.35
1311,510300.SH,20161231,601166.SH,419022822.54,25961761.0,2.35
1312,510300.SH,20161231,600036.SH,353520340.8,20086383.0,1.98
1313,510300.SH,20161231,600519.SH,332441491.05,994887.0,1.86
1314,510300.SH,20161231,601328.SH,308882969.29,53532577.0,1.73
1315,510300.SH,20161231,000002.SZ,274340958.75,13349925.0,1.54
1316,510300.SH,20161231,600000.SH,273713955.0,16885500.0,1.53
1317,510300.SH,20161231,601668.SH,258799731.72,29209902.0,1.45
1318,510300.SH,20161231,600837.SH,248153692.5,15755790.0,1.39
1319,510300.SH,20161231,600030.SH,246479484.9,15347415.0,1.38
1320,510300.SH,20161231,000333.SZ,233676657.27,8295231.0,1.31
1321,510300.SH,20161231,000651.SZ,232697357.96,9451558.0,1.3
1322,510300.SH,20161231,601288.SH,232066663.4,74860214.0,1.3
1323,510300.SH,20161231,601169.SH,231415085.12,23710562.0,1.3
1324,510300.SH,20161231,600887.SH,208767803.2,11861807.0,1.17
1325,510300.SH,20161231,601398.SH,187978137.48,42625428.0,1.05
1326,510300.SH,20161231,601766.SH,174568298.53,17867789.0,0.98
1327,510300.SH,20161231,601601.SH,170167756.35,6127755.0,0.95
1328,510300.SH,20161231,600900.SH,163171005.3,12888705.0,0.91
1329,510300.SH,20161231,601211.SH,155326681.51,8355389.0,0.87
1330,510300.SH,20161231,600104.SH,151408817.7,6456666.0,0.85
1331,510300.SH,20161231,000001.SZ,143479417.9,15766969.0,0.8
1332,510300.SH,20161231,601988.SH,141759943.84,41209286.0,0.79
1333,510300.SH,20161231,000725.SZ,132809551.16,46436906.0,0.74
1334,510300.SH,20161231,000858.SZ,127767122.64,3705543.0,0.72
1335,510300.SH,20161231,600276.SH,127155801.5,2794633.0,0.71
1336,510300.SH,20161231,600048.SH,127058101.5,13916550.0,0.71
1337,510300.SH,20161231,601989.SH,126897706.25,17898125.0,0.71
1338,510300.SH,20161231,601818.SH,121613355.6,31103160.0,0.68
1339,510300.SH,20161231,601390.SH,121047437.54,13662239.0,0.68
1340,510300.SH,20161231,600050.SH,120940602.02,16544542.0,0.68
1341,510300.SH,20161231,601688.SH,113777237.16,6370506.0,0.64
1342,510300.SH,20161231,600015.SH,113181731.6,10431496.0,0.63
1343,510300.SH,20161231,600028.SH,111033752.59,20523799.0,0.62
1344,510300.SH,20161231,600518.SH,103440285.9,5794974.0,0.58
1345,510300.SH,20161231,601186.SH,101094913.92,8452752.0,0.57
1346,510300.SH,20161231,000776.SZ,97512355.86,5783651.0,0.55
1347,510300.SH,20161231,002450.SZ,92089924.29,4818939.0,0.52
1348,510300.SH,20161231,600958.SH,87448653.5,5630950.0,0.49
1349,510300.SH,20161231,002415.SZ,85238395.21,3579941.0,0.48
1350,510300.SH,20161231,002024.SZ,83362663.9,7280582.0,0.47
1351,510300.SH,20161231,000538.SZ,83301322.65,1093911.0,0.47
1352,510300.SH,20161231,002304.SZ,83246083.8,1179123.0,0.47
1353,510300.SH,20161231,601006.SH,82505824.2,11653365.0,0.46
1354,510300.SH,20161231,601628.SH,78395508.84,3254276.0,0.44
1355,510300.SH,20161231,600999.SH,77317651.0,4734700.0,0.43
1356,510300.SH,20161231,601009.SH,77101169.36,7112654.0,0.43
1357,510300.SH,20161231,001979.SZ,75939328.08,4633272.0,0.43
1358,510300.SH,20161231,601857.SH,75508273.2,9497896.0,0.42
1359,510300.SH,20161231,002736.SZ,74739411.15,4806393.0,0.42
1360,510300.SH,20161231,000063.SZ,74147036.15,4648717.0,0.42
1361,510300.SH,20161231,000166.SZ,73495137.5,11759222.0,0.41
1362,510300.SH,20161231,601336.SH,72671735.4,1659930.0,0.41
1363,510300.SH,20161231,601939.SH,72318826.88,13293902.0,0.41
1364,510300.SH,20161231,300104.SZ,71136246.8,1987046.0,0.4
1365,510300.SH,20161231,300059.SZ,70764217.16,4179812.0,0.4
1366,510300.SH,20161231,600795.SH,70621117.35,22277955.0,0.4
1367,510300.SH,20161231,601377.SH,70085207.25,9161465.0,0.39
1368,510300.SH,20161231,601099.SH,68663224.75,13332665.0,0.38
1369,510300.SH,20161231,601899.SH,67960599.9,20347485.0,0.38
1370,510300.SH,20161231,000783.SZ,66513260.55,6501785.0,0.37
1371,510300.SH,20161231,600585.SH,66397535.04,3914949.0,0.37
1372,510300.SH,20161231,601985.SH,64579486.16,9147236.0,0.36
1373,510300.SH,20161231,002142.SZ,63565731.84,3820056.0,0.36
1374,510300.SH,20161231,601088.SH,62745295.72,3877954.0,0.35
1375,510300.SH,20161231,601901.SH,61232850.4,8056954.0,0.34
1376,510300.SH,20161231,300070.SZ,60599087.04,3458852.0,0.34
1377,510300.SH,20161231,600637.SH,59987178.1,2574557.0,0.34
1378,510300.SH,20161231,600019.SH,59821083.05,9420643.0,0.34
1379,510300.SH,20161231,000503.SZ,59374347.7,1411994.0,0.33
1380,510300.SH,20161231,600690.SH,59031053.64,5974803.0,0.33
1381,510300.SH,20161231,000625.SZ,58748397.66,3932289.0,0.33
1382,510300.SH,20161231,601669.SH,58693332.06,8084481.0,0.33
1383,510300.SH,20161231,002673.SZ,57778339.09,2781817.0,0.32
1384,510300.SH,20161231,600383.SH,57194722.08,4413173.0,0.32
1385,510300.SH,20161231,600649.SH,56071766.16,2756724.0,0.31
1386,510300.SH,20161231,000423.SZ,55599657.96,1032108.0,0.31
1387,510300.SH,20161231,002594.SZ,55321014.96,1113547.0,0.31
1388,510300.SH,20161231,000768.SZ,54920277.68,2583268.0,0.31
1389,510300.SH,20161231,601555.SH,54622372.1,4116230.0,0.31
1390,510300.SH,20161231,600705.SH,53850173.76,8799048.0,0.3
1391,510300.SH,20161231,600089.SH,53697474.16,5881432.0,0.3
1392,510300.SH,20161231,600703.SH,53515223.84,3996656.0,0.3
1393,510300.SH,20161231,600010.SH,53493716.25,19173375.0,0.3
1394,510300.SH,20161231,600547.SH,53168125.62,1456262.0,0.3
1395,510300.SH,20161231,600535.SH,52741465.65,1271185.0,0.3
1396,510300.SH,20161231,300017.SZ,52691392.65,982865.0,0.3
1397,510300.SH,20161231,600111.SH,52466250.06,4275978.0,0.29
1398,510300.SH,20161231,002202.SZ,52433800.32,3064512.0,0.29
1399,510300.SH,20161231,601600.SH,52366828.22,12409201.0,0.29
1400,510300.SH,20161231,300072.SZ,52182346.68,1127292.0,0.29
1401,510300.SH,20161231,601788.SH,51762923.94,3237206.0,0.29
1402,510300.SH,20161231,002456.SZ,51683921.72,1507699.0,0.29
1403,510300.SH,20161231,600660.SH,51645284.91,2772157.0,0.29
1404,510300.SH,20161231,600066.SH,50986246.53,2602667.0,0.29
1405,510300.SH,20161231,600109.SH,50949306.62,3910154.0,0.29
1406,510300.SH,20161231,000100.SZ,50912984.1,15428177.0,0.29
1407,510300.SH,20161231,002739.SZ,50327869.37,930791.0,0.28
1408,510300.SH,20161231,600893.SH,50239955.62,1534513.0,0.28
1409,510300.SH,20161231,600009.SH,50164675.08,1891579.0,0.28
1410,510300.SH,20161231,600068.SH,49871951.97,5426763.0,0.28
1411,510300.SH,20161231,000839.SZ,49312362.06,5371717.0,0.28
1412,510300.SH,20161231,600804.SH,48984010.29,2233653.0,0.27
1413,510300.SH,20161231,600886.SH,48713824.74,7303422.0,0.27
1414,510300.SH,20161231,002230.SZ,48480426.54,1789606.0,0.27
1415,510300.SH,20161231,600029.SH,48388031.64,6892882.0,0.27
1416,510300.SH,20161231,600100.SH,48319755.35,3488791.0,0.27
1417,510300.SH,20161231,002241.SZ,47679379.8,1797865.0,0.27
1418,510300.SH,20161231,600406.SH,47471299.54,2854558.0,0.27
1419,510300.SH,20161231,000338.SZ,47299741.2,4748970.0,0.26
1420,510300.SH,20161231,300024.SZ,46235062.44,2162538.0,0.26
1421,510300.SH,20161231,600415.SH,46190065.8,5339892.0,0.26
1422,510300.SH,20161231,600570.SH,46184189.36,979724.0,0.26
1423,510300.SH,20161231,000728.SZ,46115344.6,2317354.0,0.26
1424,510300.SH,20161231,600309.SH,45926138.19,2133123.0,0.26
1425,510300.SH,20161231,600196.SH,45633352.7,1972055.0,0.26
1426,510300.SH,20161231,601800.SH,45562967.03,2999537.0,0.26
1427,510300.SH,20161231,600031.SH,45488297.8,7457098.0,0.25
1428,510300.SH,20161231,601727.SH,45427769.24,5395222.0,0.25
1429,510300.SH,20161231,000568.SZ,45389586.0,1375442.0,0.25
1430,510300.SH,20161231,002252.SZ,44904854.75,1944775.0,0.25
1431,510300.SH,20161231,000793.SZ,44750093.97,3963693.0,0.25
1432,510300.SH,20161231,000069.SZ,44720226.75,6434565.0,0.25
1433,510300.SH,20161231,601618.SH,44568622.12,9564082.0,0.25
1434,510300.SH,20161231,601607.SH,44373033.6,2268560.0,0.25
1435,510300.SH,20161231,000009.SZ,43675035.32,4215737.0,0.24
1436,510300.SH,20161231,000623.SZ,43510269.9,1404010.0,0.24
1437,510300.SH,20161231,600023.SH,43415847.36,7995552.0,0.24
1438,510300.SH,20161231,600271.SH,43369983.3,2173934.0,0.24
1439,510300.SH,20161231,601198.SH,43282820.08,2157668.0,0.24
1440,510300.SH,20161231,600739.SH,43069552.72,2398082.0,0.24
1441,510300.SH,20161231,600115.SH,42777275.38,6050534.0,0.24
1442,510300.SH,20161231,600177.SH,42108696.66,3012067.0,0.24
1443,510300.SH,20161231,600867.SH,41967704.16,1913712.0,0.24
1444,510300.SH,20161231,600340.SH,41642977.6,1742384.0,0.23
1445,510300.SH,20161231,601888.SH,41564483.8,957707.0,0.23
1446,510300.SH,20161231,000413.SZ,41531395.26,3688401.0,0.23
1447,510300.SH,20161231,600489.SH,41521847.64,3434396.0,0.23
1448,510300.SH,20161231,600221.SH,41284379.2,12663920.0,0.23
1449,510300.SH,20161231,600352.SH,41158569.0,4468900.0,0.23
1450,510300.SH,20161231,600816.SH,41081321.2,1739260.0,0.23
1451,510300.SH,20161231,000895.SZ,40801444.32,1949424.0,0.23
1452,510300.SH,20161231,000630.SZ,40556112.52,13167569.0,0.23
1453,510300.SH,20161231,600369.SH,39586073.72,5552044.0,0.22
1454,510300.SH,20161231,002065.SZ,39536022.5,1696825.0,0.22
1455,510300.SH,20161231,002465.SZ,39328070.0,3375800.0,0.22
1456,510300.SH,20161231,601919.SH,39279805.04,7496146.0,0.22
1457,510300.SH,20161231,600741.SH,39258117.8,2461324.0,0.22
1458,510300.SH,20161231,000157.SZ,39233499.6,8641740.0,0.22
1459,510300.SH,20161231,002236.SZ,38865044.16,2841012.0,0.22
1460,510300.SH,20161231,601998.SH,38592962.63,6020743.0,0.22
1461,510300.SH,20161231,300124.SZ,38436467.24,1890628.0,0.22
1462,510300.SH,20161231,600718.SH,38076662.28,1936758.0,0.21
1463,510300.SH,20161231,601018.SH,37997614.6,7509410.0,0.21
1464,510300.SH,20161231,002008.SZ,37890052.6,1676551.0,0.21
1465,510300.SH,20161231,000540.SZ,37726767.54,5443978.0,0.21
1466,510300.SH,20161231,600485.SH,37714063.0,2583155.0,0.21
1467,510300.SH,20161231,600820.SH,37669525.92,3421392.0,0.21
1468,510300.SH,20161231,600674.SH,37614389.1,4323493.0,0.21
1469,510300.SH,20161231,600606.SH,37493205.36,4304616.0,0.21
1470,510300.SH,20161231,600150.SH,37413482.7,1355070.0,0.21
1471,510300.SH,20161231,601933.SH,37033223.28,7542408.0,0.21
1472,510300.SH,20161231,300027.SZ,36729627.0,3339057.0,0.21
1473,510300.SH,20161231,002466.SZ,36655520.0,1129600.0,0.21
1474,510300.SH,20161231,002007.SZ,36240096.75,1013709.0,0.2
1475,510300.SH,20161231,600118.SH,36239680.84,1160041.0,0.2
1476,510300.SH,20161231,601111.SH,36210679.2,5029261.0,0.2
1477,510300.SH,20161231,600157.SH,36009587.47,8979947.0,0.2
1478,510300.SH,20161231,600153.SH,35719371.3,3338259.0,0.2
1479,510300.SH,20161231,300315.SZ,35295876.0,3819900.0,0.2
1480,510300.SH,20161231,002475.SZ,34890938.25,1681491.0,0.2
1481,510300.SH,20161231,000750.SZ,34275100.46,4917518.0,0.19
1482,510300.SH,20161231,000686.SZ,34269286.56,2772596.0,0.19
1483,510300.SH,20161231,600061.SH,34096923.0,2184300.0,0.19
1484,510300.SH,20161231,000963.SZ,33973725.93,471399.0,0.19
1485,510300.SH,20161231,601333.SH,33910730.49,6688507.0,0.19
1486,510300.SH,20161231,600085.SH,33910702.86,1080647.0,0.19
1487,510300.SH,20161231,000060.SZ,33847452.9,3035646.0,0.19
1488,510300.SH,20161231,002085.SZ,33370905.36,1688811.0,0.19
1489,510300.SH,20161231,000826.SZ,33271378.3,1008835.0,0.19
1490,510300.SH,20161231,000876.SZ,33045700.8,4105056.0,0.19
1491,510300.SH,20161231,600018.SH,32564782.08,6360309.0,0.18
1492,510300.SH,20161231,600005.SH,32402467.9,9502190.0,0.18
1493,510300.SH,20161231,600583.SH,32115745.26,4351727.0,0.18
1494,510300.SH,20161231,000917.SZ,32062387.78,2228102.0,0.18
1495,510300.SH,20161231,600959.SH,31831207.3,2816921.0,0.18
1496,510300.SH,20161231,002129.SZ,30752954.32,3718616.0,0.17
1497,510300.SH,20161231,600663.SH,30556838.44,1380788.0,0.17
1498,510300.SH,20161231,600839.SH,30500498.6,7296770.0,0.17
1499,510300.SH,20161231,002081.SZ,30258892.84,3090796.0,0.17
1500,510300.SH,20161231,600588.SH,30082818.0,1444900.0,0.17
1501,510300.SH,20161231,600170.SH,30046360.08,6352296.0,0.17
1502,510300.SH,20161231,000559.SZ,29897017.02,2254677.0,0.17
1503,510300.SH,20161231,000415.SZ,29538795.0,4131300.0,0.17
1504,510300.SH,20161231,002183.SZ,29326344.0,2700400.0,0.16
1505,510300.SH,20161231,002310.SZ,28901375.0,2042500.0,0.16
1506,510300.SH,20161231,600256.SH,28566446.04,6117012.0,0.16
1507,510300.SH,20161231,002385.SZ,28486094.6,4012126.0,0.16
1508,510300.SH,20161231,300168.SZ,28272635.22,1398251.0,0.16
1509,510300.SH,20161231,600208.SH,28251986.88,6791343.0,0.16
1510,510300.SH,20161231,300033.SZ,28234190.0,410500.0,0.16
1511,510300.SH,20161231,603993.SH,28226009.64,7587637.0,0.16
1512,510300.SH,20161231,000425.SZ,28109394.82,8316389.0,0.16
1513,510300.SH,20161231,000709.SZ,28028030.84,8391626.0,0.16
1514,510300.SH,20161231,000792.SZ,27896492.29,1462847.0,0.16
1515,510300.SH,20161231,601718.SH,27883146.06,3027486.0,0.16
1516,510300.SH,20161231,300058.SZ,27762025.32,2729796.0,0.16
1517,510300.SH,20161231,600688.SH,27745799.76,4308354.0,0.16
1518,510300.SH,20161231,600362.SH,27329943.97,1633589.0,0.15
1519,510300.SH,20161231,002426.SZ,27122292.0,3279600.0,0.15
1520,510300.SH,20161231,600895.SH,26981092.2,1522635.0,0.15
1521,510300.SH,20161231,002500.SZ,26667139.28,2218564.0,0.15
1522,510300.SH,20161231,600060.SH,26338007.2,1538435.0,0.15
1523,510300.SH,20161231,600332.SH,26243352.3,1094385.0,0.15
1524,510300.SH,20161231,601633.SH,26140575.44,2363524.0,0.15
1525,510300.SH,20161231,600297.SH,25744200.0,3007500.0,0.14
1526,510300.SH,20161231,601866.SH,25465173.12,6241464.0,0.14
1527,510300.SH,20161231,600498.SH,25152017.0,997700.0,0.14
1528,510300.SH,20161231,600252.SH,25132983.58,5487551.0,0.14
1529,510300.SH,20161231,600074.SH,25048186.68,1891857.0,0.14
1530,510300.SH,20161231,000977.SZ,25019370.8,1180159.0,0.14
1531,510300.SH,20161231,600875.SH,24833195.79,2301501.0,0.14
1532,510300.SH,20161231,600446.SH,24725407.0,983900.0,0.14
1533,510300.SH,20161231,600737.SH,24717213.5,1983725.0,0.14
1534,510300.SH,20161231,002074.SZ,24677337.0,796300.0,0.14
1535,510300.SH,20161231,000983.SZ,24620292.0,2910200.0,0.14
1536,510300.SH,20161231,600654.SH,24534468.0,1407600.0,0.14
1537,510300.SH,20161231,000738.SZ,24449008.12,988238.0,0.14
1538,510300.SH,20161231,601258.SH,24446939.7,8825610.0,0.14
1539,510300.SH,20161231,000402.SZ,24407652.5,2369675.0,0.14
1540,510300.SH,20161231,300002.SZ,24149506.92,2613583.0,0.14
1541,510300.SH,20161231,300144.SZ,24078508.14,1149881.0,0.13
1542,510300.SH,20161231,600376.SH,24020359.0,2033900.0,0.13
1543,510300.SH,20161231,300015.SZ,23857718.3,797917.0,0.13
1544,510300.SH,20161231,002470.SZ,23671781.2,2996428.0,0.13
1545,510300.SH,20161231,600038.SH,23633172.54,488087.0,0.13
1546,510300.SH,20161231,600873.SH,23586569.44,3617572.0,0.13
1547,510300.SH,20161231,002292.SZ,23188640.2,1021526.0,0.13
1548,510300.SH,20161231,601216.SH,23155260.9,4979626.0,0.13
1549,510300.SH,20161231,600666.SH,23061115.0,855700.0,0.13
1550,510300.SH,20161231,600704.SH,23039339.89,2230333.0,0.13
1551,510300.SH,20161231,000778.SZ,22419632.62,4336486.0,0.13
1552,510300.SH,20161231,600827.SH,22048214.76,1535391.0,0.12
1553,510300.SH,20161231,002049.SZ,22003920.0,668000.0,0.12
1554,510300.SH,20161231,600373.SH,21750228.8,1076744.0,0.12
1555,510300.SH,20161231,000039.SZ,21125549.12,1444976.0,0.12
1556,510300.SH,20161231,002152.SZ,20951630.24,1577683.0,0.12
1557,510300.SH,20161231,601872.SH,20745208.9,4199435.0,0.12
1558,510300.SH,20161231,600037.SH,20744919.24,1354107.0,0.12
1559,510300.SH,20161231,000712.SZ,20441414.56,872074.0,0.11
1560,510300.SH,20161231,002146.SZ,20378835.5,2596030.0,0.11
1561,510300.SH,20161231,601155.SH,19944168.0,1697376.0,0.11
1562,510300.SH,20161231,600021.SH,19690157.36,1621924.0,0.11
1563,510300.SH,20161231,000718.SZ,19685547.8,2281060.0,0.11
1564,510300.SH,20161231,002195.SZ,19439836.0,1717300.0,0.11
1565,510300.SH,20161231,600482.SH,19301280.0,632000.0,0.11
1566,510300.SH,20161231,600008.SH,19148876.34,4659094.0,0.11
1567,510300.SH,20161231,600372.SH,19060117.76,1026946.0,0.11
1568,510300.SH,20161231,601225.SH,19038675.0,3925500.0,0.11
1569,510300.SH,20161231,002131.SZ,18964550.0,1189000.0,0.11
1570,510300.SH,20161231,603000.SH,18940120.42,1072487.0,0.11
1571,510300.SH,20161231,000156.SZ,18060838.02,1008422.0,0.1
1572,510300.SH,20161231,000627.SZ,17878815.0,2337100.0,0.1
1573,510300.SH,20161231,300182.SZ,17790884.45,1725595.0,0.1
1574,510300.SH,20161231,601021.SH,17457709.06,475169.0,0.1
1575,510300.SH,20161231,000800.SZ,17349226.55,1596065.0,0.1
1576,510300.SH,20161231,002714.SZ,17336616.0,744700.0,0.1
1577,510300.SH,20161231,002299.SZ,17220030.0,811500.0,0.1
1578,510300.SH,20161231,601611.SH,17041461.21,991359.0,0.1
1579,510300.SH,20161231,002027.SZ,17011267.0,1192100.0,0.1
1580,510300.SH,20161231,600685.SH,16908061.5,569295.0,0.09
1581,510300.SH,20161231,000061.SZ,16845441.26,1361798.0,0.09
1582,510300.SH,20161231,300251.SZ,16816655.68,1723018.0,0.09
1583,510300.SH,20161231,002174.SZ,16753430.0,633400.0,0.09
1584,510300.SH,20161231,000671.SZ,16701645.0,2998500.0,0.09
1585,510300.SH,20161231,300146.SZ,16566558.96,1387484.0,0.09
1586,510300.SH,20161231,000027.SZ,16296780.42,2372166.0,0.09
1587,510300.SH,20161231,300133.SZ,15883076.5,1399390.0,0.09
1588,510300.SH,20161231,601118.SH,15848448.96,2277076.0,0.09
1589,510300.SH,20161231,002797.SZ,15840960.0,455200.0,0.09
1590,510300.SH,20161231,600582.SH,15812055.0,3181500.0,0.09
1591,510300.SH,20161231,002424.SZ,15765163.56,832374.0,0.09
1592,510300.SH,20161231,000938.SZ,15730599.0,274100.0,0.09
1593,510300.SH,20161231,002153.SZ,15605719.42,640366.0,0.09
1594,510300.SH,20161231,601928.SH,15362390.19,1467277.0,0.09
1595,510300.SH,20161231,000008.SZ,14484212.0,1554100.0,0.08
1596,510300.SH,20161231,600648.SH,14179498.62,718313.0,0.08
1597,510300.SH,20161231,600871.SH,14100720.0,3439200.0,0.08
1598,510300.SH,20161231,601958.SH,13960332.0,1824880.0,0.08
1599,510300.SH,20161231,601608.SH,13897131.27,2477207.0,0.08
1600,510300.SH,20161231,600783.SH,13005595.2,574960.0,0.07
1601,510300.SH,20161231,601877.SH,11368540.0,568427.0,0.06
1602,510300.SH,20161231,603885.SH,11149050.0,478500.0,0.06
1603,510300.SH,20161231,000555.SZ,10927081.0,514700.0,0.06
1604,510300.SH,20161231,300085.SZ,10880122.0,520580.0,0.06
1605,510300.SH,20161231,600754.SH,9047166.0,307100.0,0.05
1606,510300.SH,20161231,600188.SH,7635296.76,703066.0,0.04
1607,510300.SH,20161231,601127.SH,7029197.28,262872.0,0.04
